base_salary,cap_hit,cap_perc,dead_cap_amt,name,option_bonus,other_bonus,position,restruct_bonus,roster_bonus,roster_status,signing_bonus,team,workout_bonus,year
"$465,000","$1,948,782 ",1.16,-,Evan Engram,-,-,TE,-,-,active,"$1,483,782",new-york-giants,-,2017
"$1,797,000","$1,833,140 ",1.09,-,Devon Kennard,-,-,OLB,-,-,active,"$36,140",new-york-giants,-,2017
"$1,125,000","$1,800,000 ",1.07,"$150,000",Brad Wing,-,-,P,-,"$150,000",active,"$500,000",new-york-giants,"$25,000",2017
"$1,797,000","$1,797,000 ",1.07,-,Kerry Wynn,-,-,DE,-,-,active,-,new-york-giants,-,2017
"$925,000","$1,750,000 ",1.04,-,John Jerry,-,-,G,-,-,active,"$800,000",new-york-giants,"$25,000",2017
"$720,208","$1,351,039 ",0.81,-,Sterling Shepard,-,-,WR,-,-,active,"$630,831",new-york-giants,-,2017
"$1,000,000","$1,300,000 ",0.78,"$300,000",Zak DeOssie,-,-,LS,-,"$300,000",active,-,new-york-giants,-,2017
"$1,000,000","$1,100,000 ",0.66,"$100,000",Ross Cockrell,-,-,CB,-,"$100,000",active,-,new-york-giants,-,2017
"$775,000","$1,087,500 ",0.65,"$287,500",Geno Smith,-,-,QB,-,"$287,500",active,-,new-york-giants,"$25,000",2017
"$690,000","$1,037,500 ",0.62,"$337,500",Orleans Darkwa,-,-,RB,-,"$337,500",active,-,new-york-giants,"$10,000",2017
"$725,000","$910,969 ",0.54,-,Jay Bromley,-,-,DT,-,-,active,"$160,969",new-york-giants,"$25,000",2017
"$465,000","$831,291 ",0.50,-,Dalvin Tomlinson,-,-,DT,-,-,active,"$366,291",new-york-giants,-,2017
"$585,000","$819,284 ",0.49,-,Darian Thompson,-,-,FS,-,-,active,"$209,284",new-york-giants,"$25,000",2017
"$690,000","$738,200 ",0.44,-,Nat Berhe,-,-,SS,-,-,active,"$48,200",new-york-giants,-,2017
"$465,000","$656,605 ",0.39,-,Davis Webb,-,-,QB,-,-,active,"$191,605",new-york-giants,-,2017
"$615,000","$615,000 ",0.37,-,Brett Jones,-,-,C,-,-,active,-,new-york-giants,-,2017
"$540,000","$603,137 ",0.36,-,Paul Perkins,-,-,RB,-,-,active,"$63,137",new-york-giants,-,2017
"$540,000","$575,713 ",0.34,-,Jerell Adams,-,-,TE,-,-,active,"$35,713",new-york-giants,-,2017
"$465,000","$569,912 ",0.34,-,Wayne Gallman,-,-,RB,-,-,active,"$104,912",new-york-giants,-,2017
"$540,000","$546,166 ",0.33,-,Roger Lewis,-,-,WR,-,-,active,"$6,166",new-york-giants,-,2017
"$540,000","$540,000 ",0.32,-,Andrew Adam,-,-,S,-,-,active,-,new-york-giants,-,2017
"$540,000","$540,000 ",0.32,-,Robert Thomas,-,-,DT,-,-,active,-,new-york-giants,-,2017
"$465,000","$528,692 ",0.32,-,Avery Moss,-,-,DE,-,-,active,"$63,692",new-york-giants,-,2017
"$465,000","$471,666 ",0.28,-,Chad Wheeler,-,-,T,-,-,active,"$6,666",new-york-giants,-,2017
"$465,000","$468,333 ",0.28,-,Calvin Munson,-,-,ILB,-,-,active,"$3,333",new-york-giants,-,2017
"$465,000","$465,000 ",0.28,-,Aldrick Rosas,-,-,K,-,-,active,-,new-york-giants,-,2017
"$446,294","$451,294 ",0.27,-,Romeo Okwara,-,-,DE,-,-,active,"$5,000",new-york-giants,-,2017
"$423,529","$423,529 ",0.25,-,Kelvin Sheppard,-,-,ILB,-,-,active,-,new-york-giants,-,2017
"$294,118","$372,242 ",0.22,"$78,125",Ray-Ray Armstrong,-,-,OLB,-,"$78,125",active,-,new-york-giants,-,2017
"$370,588","$370,588 ",0.22,-,John Greco,-,-,G,-,-,active,-,new-york-giants,-,2017
"$355,589","$355,589 ",0.21,-,Jon Halapio,-,-,G,-,-,active,-,new-york-giants,-,2017
"$328,235","$328,235 ",0.20,-,Travis Rudolph,-,-,WR,-,-,active,-,new-york-giants,-,2017
"$319,118","$319,117 ",0.19,-,Akeem Ayers,-,-,OLB,-,-,active,-,new-york-giants,-,2017
"$227,941","$227,941 ",0.14,-,Darryl Morris,-,-,CB,-,-,active,-,new-york-giants,-,2017
"$222,353","$222,352 ",0.13,-,Kalif Raymond,-,-,WR,-,-,active,-,new-york-giants,-,2017
"$218,824","$218,824 ",0.13,-,Shane Smith,-,-,FB,-,-,active,-,new-york-giants,-,2017
"$158,825","$158,825 ",0.09,-,Brandon Dixon,-,-,CB,-,-,active,-,new-york-giants,-,2017
"$82,059","$82,059 ",0.05,-,Damien Mama,-,-,T,-,-,active,-,new-york-giants,-,2017
"$82,059","$82,059 ",0.05,-,Ryan Murphy,-,-,FS,-,-,active,-,new-york-giants,-,2017
"$82,059","$82,059 ",0.05,-,Hunter Sharp,-,-,WR,-,-,active,-,new-york-giants,-,2017
"$40,588","$40,588 ",0.02,-,Nick Becton,-,-,LT,-,-,active,-,new-york-giants,-,2017
"$31,765","$31,765 ",0.02,-,Marquis Bundy,-,-,WR,-,-,active,-,new-york-giants,-,2017
"$31,765","$31,765 ",0.02,-,Ryan O'Malley,-,-,TE,-,-,active,-,new-york-giants,-,2017
"$27,353","$27,353 ",0.02,-,Adam Bisnowaty,-,-,T,-,-,active,-,new-york-giants,-,2017
"$27,353","$27,353 ",0.02,-,Derrick Mathews,-,-,ILB,-,-,active,-,new-york-giants,-,2017
"$12,900,000","$15,000,000 ",8.94,-,Janoris Jenkins,-,-,CB,-,-,injured_reserve,"$2,000,000",new-york-giants,"$100,000",2017
"$8,821,000","$8,821,000 ",5.26,-,Justin Pugh,-,-,G,-,-,injured_reserve,-,new-york-giants,-,2017
"$3,000,000","$4,468,750 ",2.66,"$468,750",Brandon Marshall,-,-,WR,-,"$468,750",injured_reserve,"$1,000,000",new-york-giants,-,2017
"$2,750,000","$3,691,668 ",2.20,"$250,000",Jonathan Casillas,-,-,OLB,-,"$250,000",injured_reserve,"$666,668",new-york-giants,"$25,000",2017
"$1,839,027","$3,311,063 ",1.97,-,"Odell Beckham, Jr.",-,-,WR,-,-,injured_reserve,"$1,472,036",new-york-giants,-,2017
"$2,475,000","$3,300,000 ",1.97,-,Dwayne Harris,-,-,WR,-,-,injured_reserve,"$800,000",new-york-giants,"$25,000",2017
"$1,500,000","$3,000,000 ",1.79,-,D.J. Fluker,-,-,G,-,-,injured_reserve,"$1,500,000",new-york-giants,-,2017
"$1,500,000","$3,000,000 ",1.79,"$1,400,000",Keenan Robinson,-,-,OLB,-,"$1,400,000",injured_reserve,-,new-york-giants,"$100,000",2017
"$991,415","$1,669,243 ",1.00,-,Landon Collins,-,-,FS,-,-,injured_reserve,"$677,828",new-york-giants,-,2017
"$1,085,093","$1,551,884 ",0.93,-,Weston Richburg,-,-,C,-,-,injured_reserve,"$466,791",new-york-giants,-,2017
"$775,000","$695,000 ",0.41,-,Mark Herzlich,-,-,OLB,-,-,injured_reserve,"$80,000",new-york-giants,-,2017
"$540,000","$685,551 ",0.41,-,B.J. Goodson,-,-,ILB,-,-,injured_reserve,"$145,551",new-york-giants,-,2017
"$443,000","$493,000 ",0.29,-,Adam Gettis,-,-,G,-,-,injured_reserve,"$50,000",new-york-giants,-,2017
"$487,059","$487,058 ",0.29,-,Tavarres King,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2017
"$437,648","$437,648 ",0.26,-,Curtis Grant,-,-,ILB,-,-,injured_reserve,-,new-york-giants,-,2017
"$348,000","$351,333 ",0.21,-,Jessamen Dunker,-,-,T,-,-,injured_reserve,"$3,333",new-york-giants,-,2017
"$348,000","$348,833 ",0.21,-,Josh Banks,-,-,DT,-,-,injured_reserve,$833,new-york-giants,-,2017
"$348,000","$348,000 ",0.21,-,Keeon Johnson,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2017
"$348,000","$348,000 ",0.21,-,Ishaq Williams,-,-,OLB,-,-,injured_reserve,-,new-york-giants,-,2017
"$328,236","$328,236 ",0.20,-,Donte Deayon,-,-,S,-,-,injured_reserve,-,new-york-giants,-,2017
"$289,412","$289,411 ",0.17,-,Deontae Skinner,-,-,OLB,-,-,injured_reserve,-,new-york-giants,-,2017
"$127,059","$127,058 ",0.08,-,Darius Powe,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2017
-,"$1,900,000 ",1.13,-,Victor Cruz,-,-,WR,-,-,dead_cap,"$1,900,000",new-york-giants,-,2017
"$775,000","$1,820,000 ",1.09,"$20,000",J.T. Thomas,-,-,OLB,-,"$20,000",dead_cap,"$1,000,000",new-york-giants,"$25,000",2017
"$690,000","$740,000 ",0.44,-,Adam Gettis,-,-,G,-,-,dead_cap,"$50,000",new-york-giants,-,2017
-,"$562,500 ",0.34,-,Rashad Jennings,-,-,RB,-,-,dead_cap,"$562,500",new-york-giants,-,2017
"$412,943","$412,942 ",0.25,-,Michael Hunter,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2017
"$352,730","$352,730 ",0.21,-,Tim Scott,-,-,SS,-,-,dead_cap,-,new-york-giants,-,2017
"$274,977","$274,977 ",0.16,-,Matt LaCosse,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2017
-,"$250,000 ",0.15,-,Josh Brown,-,-,K,-,-,dead_cap,"$250,000",new-york-giants,-,2017
"$245,640","$247,306 ",0.15,-,Evan Schwan,-,-,DE,-,-,dead_cap,"$1,666",new-york-giants,-,2017
"$244,585","$244,585 ",0.15,-,Kevin Norwood,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
-,"$225,125 ",0.13,-,Owamagbe Odighizuwa,-,-,DE,-,-,dead_cap,"$185,125",new-york-giants,"$40,000",2017
"$222,350","$222,350 ",0.13,-,Corbin Bryant,-,-,DT,-,-,dead_cap,-,new-york-giants,-,2017
-,"$200,000 ",0.12,-,Will Johnson,-,-,FB,-,-,dead_cap,"$200,000",new-york-giants,-,2017
"$178,835","$178,835 ",0.11,-,Nordly Capi,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2017
"$163,939","$163,939 ",0.10,-,Nigel Harris,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2017
"$158,365","$158,365 ",0.09,-,Ed Eagan,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
"$115,200","$151,833 ",0.09,-,Adam Bisnowaty,-,-,T,-,-,dead_cap,"$36,633",new-york-giants,-,2017
"$91,176","$151,176 ",0.09,-,Devin Taylor,-,-,DE,-,-,dead_cap,"$40,000",new-york-giants,"$20,000",2017
"$146,965","$146,964 ",0.09,-,Jordan Williams,-,-,DT,-,-,dead_cap,-,new-york-giants,-,2017
"$125,259","$125,259 ",0.07,-,Shane Smith,-,-,FB,-,-,dead_cap,-,new-york-giants,-,2017
-,"$125,000 ",0.07,"$100,000",Shaun Draughn,-,-,RB,-,"$100,000",dead_cap,-,new-york-giants,"$25,000",2017
"$115,200","$115,200 ",0.07,-,Marquis Bundy,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
-,"$115,000 ",0.07,"$100,000",Josh Johnson,-,-,QB,-,"$100,000",dead_cap,-,new-york-giants,"$15,000",2017
-,"$113,400 ",0.07,-,Andre Williams,-,-,RB,-,-,dead_cap,"$113,400",new-york-giants,-,2017
"$100,800","$100,800 ",0.06,-,Ryan Murphy,-,-,FS,-,-,dead_cap,-,new-york-giants,-,2017
"$95,294","$95,294 ",0.06,-,Jeremy Cash,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2017
"$91,176","$91,176 ",0.05,-,Khyri Thornton,-,-,DT,-,-,dead_cap,-,new-york-giants,-,2017
"$86,400","$86,400 ",0.05,-,Ethan Cooper,-,-,G,-,-,dead_cap,-,new-york-giants,-,2017
"$81,176","$81,176 ",0.05,-,Tavarres King,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
-,"$63,540 ",0.04,-,Geremy Davis,-,-,WR,-,-,dead_cap,"$63,540",new-york-giants,-,2017
"$57,600","$57,600 ",0.03,-,Darius Powe,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
-,"$57,216 ",0.03,-,Mykkele Thompson,-,-,FS,-,-,dead_cap,"$57,216",new-york-giants,-,2017
"$46,000","$49,333 ",0.03,-,Travis Rudolph,-,-,WR,-,-,dead_cap,"$3,333",new-york-giants,-,2017
"$43,200","$43,200 ",0.03,-,Trevor Bates,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2017
"$43,200","$43,200 ",0.03,-,Nick Becton,-,-,LT,-,-,dead_cap,-,new-york-giants,-,2017
"$36,176","$36,176 ",0.02,-,Deontae Skinner,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2017
"$36,000","$36,000 ",0.02,-,Donte Deayon,-,-,S,-,-,dead_cap,-,new-york-giants,-,2017
"$36,000","$36,000 ",0.02,-,Jeremiah McKinnon,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2017
"$36,000","$36,000 ",0.02,-,Kalif Raymond,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
"$28,800","$28,800 ",0.02,-,Jon Halapio,-,-,G,-,-,dead_cap,-,new-york-giants,-,2017
"$21,600","$21,600 ",0.01,-,Derrick Mathews,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2017
-,"$20,000 ",0.01,"$20,000",Antwon Blake,-,-,CB,-,"$20,000",dead_cap,-,new-york-giants,-,2017
-,"$17,897 ",0.01,-,Bobby Hart,-,-,RT,-,-,dead_cap,"$17,897",new-york-giants,-,2017
"$14,400","$14,400 ",0.01,-,Brandon Dixon,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2017
"$14,400","$14,400 ",0.01,-,Amba Etta-Tawo,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
"$14,400","$14,400 ",0.01,-,Ryan O'Malley,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2017
"$7,200","$7,200 ",0.00,-,Anthony Fabiano,-,-,T,-,-,dead_cap,-,new-york-giants,-,2017
"$7,200","$7,200 ",0.00,-,Curtis Grant,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2017
"$7,200","$7,200 ",0.00,-,Canaan Severin,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2017
"$7,200","$7,200 ",0.00,-,Kristjan Sokoli,-,-,G,-,-,dead_cap,-,new-york-giants,-,2017
-,"$6,667 ",0.00,-,Melvin Lewis,-,-,DT,-,-,dead_cap,"$6,667",new-york-giants,-,2017
-,"$3,334 ",0.00,-,Mike Rose,-,-,DE,-,-,dead_cap,"$3,334",new-york-giants,-,2017
"$10,500,000","$22,200,000 ",12.50,"$5,000,000",Eli Manning,-,-,QB,-,"$5,000,000",active,"$6,200,000",new-york-giants,"$500,000",2018
"$12,750,000","$17,000,000 ",9.57,-,Olivier Vernon,-,-,OLB,-,-,active,"$4,000,000",new-york-giants,"$250,000",2018
"$6,400,000","$10,000,000 ",5.63,-,Janoris Jenkins,-,-,CB,"$1,500,000",-,active,"$2,000,000",new-york-giants,"$100,000",2018
"$5,900,000","$10,000,000 ",5.63,-,Nate Solder,-,-,LT,-,-,active,"$4,000,000",new-york-giants,"$100,000",2018
"$480,000","$5,671,773 ",3.19,-,Saquon Barkley,-,-,RB,-,-,active,"$5,191,773",new-york-giants,-,2018
"$1,459,000","$5,459,000 ",3.07,-,"Odell Beckham, Jr.",-,-,WR,-,-,active,"$4,000,000",new-york-giants,-,2018
"$3,000,000","$4,750,000 ",2.68,-,Alec Ogletree,-,-,ILB,"$1,750,000",-,active,-,new-york-giants,-,2018
"$2,475,000","$3,750,000 ",2.11,-,Rhett Ellison,-,-,TE,-,-,active,"$1,250,000",new-york-giants,"$25,000",2018
"$2,250,000","$3,516,666 ",1.98,-,Kareem Martin,-,-,OLB,-,-,active,"$1,166,666",new-york-giants,"$100,000",2018
"$975,000","$2,500,000 ",1.41,-,Cody Latimer,-,-,WR,-,-,active,"$1,500,000",new-york-giants,"$25,000",2018
"$952,196","$2,435,978 ",1.37,-,Evan Engram,-,-,TE,-,-,active,"$1,483,782",new-york-giants,-,2018
"$1,100,000","$2,000,000 ",1.13,"$850,000",Michael Thomas,-,-,FS,-,"$850,000",active,-,new-york-giants,"$50,000",2018
"$1,270,000","$1,635,000 ",0.92,-,Connor Barwin,-,-,OLB,-,-,active,"$365,000",new-york-giants,-,2018
"$990,416","$1,621,247 ",0.91,-,Sterling Shepard,-,-,WR,-,-,active,"$630,831",new-york-giants,-,2018
"$480,000","$1,354,680 ",0.76,-,Will Hernandez,-,-,G,-,-,active,"$874,680",new-york-giants,-,2018
"$1,255,521","$1,255,521 ",0.71,-,Mario Edwards,-,-,DT,-,-,active,-,new-york-giants,-,2018
"$900,000","$1,250,000 ",0.70,"$50,000",Russell Shepard,-,-,WR,-,"$50,000",active,"$250,000",new-york-giants,"$50,000",2018
"$825,000","$1,250,000 ",0.70,"$400,000",Kerry Wynn,-,-,DE,-,"$400,000",active,-,new-york-giants,"$25,000",2018
"$672,823","$1,039,114 ",0.59,-,Dalvin Tomlinson,-,-,DT,-,-,active,"$366,291",new-york-giants,-,2018
"$1,015,000","$1,015,000 ",0.57,-,Zak DeOssie,-,-,LS,-,-,active,-,new-york-giants,-,2018
"$850,000","$1,000,000 ",0.56,-,Nathan Stupar,-,-,OLB,-,-,active,"$150,000",new-york-giants,-,2018
"$890,813","$890,813 ",0.50,-,Jamon Brown,-,-,RT,-,-,active,-,new-york-giants,-,2018
"$630,000","$775,551 ",0.44,-,B.J. Goodson,-,-,ILB,-,-,active,"$145,551",new-york-giants,-,2018
"$480,000","$742,451 ",0.42,-,Lorenzo Carter,-,-,DE,-,-,active,"$262,451",new-york-giants,-,2018
"$480,000","$737,379 ",0.42,-,B.J. Hill,-,-,DE,-,-,active,"$257,379",new-york-giants,-,2018
"$1,015,000","$720,000 ",0.41,-,John Greco,-,-,C,-,-,active,"$90,000",new-york-giants,-,2018
"$705,000","$705,000 ",0.40,-,Scott Simonson,-,-,TE,-,-,active,-,new-york-giants,-,2018
"$555,000","$659,912 ",0.37,-,Wayne Gallman,-,-,RB,-,-,active,"$104,912",new-york-giants,-,2018
"$480,000","$656,924 ",0.37,-,Kyle Lauletta,-,-,QB,-,-,active,"$176,924",new-york-giants,-,2018
"$790,000","$655,000 ",0.37,-,B.W. Webb,-,-,CB,-,-,active,-,new-york-giants,"$25,000",2018
"$790,000","$630,000 ",0.35,-,John Jenkins,-,-,DE,-,-,active,-,new-york-giants,-,2018
"$630,000","$630,000 ",0.35,-,Riley Dixon,-,-,P,-,-,active,-,new-york-giants,-,2018
"$630,000","$630,000 ",0.35,-,Spencer Pulley,-,-,C,-,-,active,-,new-york-giants,-,2018
"$630,000","$630,000 ",0.35,-,Curtis Riley,-,-,FS,-,-,active,-,new-york-giants,-,2018
"$604,117","$571,765 ",0.32,-,Josh Mauro,-,-,DT,-,-,active,-,new-york-giants,"$90,000",2018
"$555,000","$561,666 ",0.32,-,Chad Wheeler,-,-,RT,-,-,active,"$6,666",new-york-giants,-,2018
"$555,000","$555,000 ",0.31,-,Aldrick Rosas,-,-,K,-,-,active,-,new-york-giants,-,2018
"$555,000","$555,000 ",0.31,-,Alex Tanney,-,-,QB,-,-,active,-,new-york-giants,-,2018
"$418,058","$498,426 ",0.28,-,R.J. McIntosh,-,-,DT,-,-,active,"$80,368",new-york-giants,-,2018
"$489,705","$489,705 ",0.28,-,Elijhaa Penny,-,-,RB,-,-,active,-,new-york-giants,-,2018
"$480,000","$483,333 ",0.27,-,Evan Brown,-,-,C,-,-,active,"$3,333",new-york-giants,-,2018
"$480,000","$483,333 ",0.27,-,Sean Chandler,-,-,S,-,-,active,"$3,333",new-york-giants,-,2018
"$480,000","$481,666 ",0.27,-,Tae Davis,-,-,LB,-,-,active,"$1,666",new-york-giants,-,2018
"$480,000","$480,000 ",0.27,-,Kamrin Moore,-,-,CB,-,-,active,-,new-york-giants,-,2018
"$456,176","$456,176 ",0.26,-,Bennie Fowler,-,-,WR,-,-,active,-,new-york-giants,-,2018
"$444,706","$444,705 ",0.25,-,Brian Mihalik,-,-,T,-,-,active,-,new-york-giants,-,2018
"$370,588","$370,588 ",0.21,-,Corey Coleman,-,-,WR,-,-,active,-,new-york-giants,-,2018
"$370,588","$370,588 ",0.21,-,Tony Lippett,-,-,CB,-,-,active,-,new-york-giants,-,2018
"$359,118","$359,117 ",0.20,-,Ukeme Eligwe,-,-,ILB,-,-,active,-,new-york-giants,-,2018
"$310,588","$310,588 ",0.17,-,Grant Haley,-,-,CB,-,-,active,-,new-york-giants,-,2018
"$141,175","$141,175 ",0.08,-,Garrett Dickerson,-,-,TE,-,-,active,-,new-york-giants,-,2018
"$130,588","$130,588 ",0.07,-,Kenny Ladler,-,-,SS,-,-,active,-,new-york-giants,-,2018
"$28,235","$28,235 ",0.02,-,Alonzo Russell,-,-,WR,-,-,active,-,new-york-giants,-,2018
"$1,400,000","$3,625,000 ",2.04,"$1,625,000",Jonathan Stewart,"$250,000","$250,000",RB,-,"$1,625,000",injured_reserve,-,new-york-giants,"$100,000",2018
"$1,269,620","$1,947,450 ",1.10,-,Landon Collins,-,-,SS,-,-,injured_reserve,"$677,830",new-york-giants,-,2018
"$630,000","$630,000 ",0.35,-,Antonio Hamilton,-,-,CB,-,-,injured_reserve,-,new-york-giants,-,2018
"$363,000","$625,122 ",0.35,-,Sam Beal,-,-,CB,-,-,injured_reserve,"$262,122",new-york-giants,-,2018
"$555,000","$555,000 ",0.31,-,Jon Halapio,-,-,C,-,-,injured_reserve,-,new-york-giants,-,2018
"$388,412","$388,412 ",0.22,-,Jawill Davis,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2018
"$378,000","$378,000 ",0.21,-,Kristjan Sokoli,-,-,G,-,-,injured_reserve,-,new-york-giants,-,2018
"$378,000","$378,000 ",0.21,-,Jordan Williams,-,-,DT,-,-,injured_reserve,-,new-york-giants,-,2018
"$363,000","$364,666 ",0.21,-,Nick Gates,-,-,G,-,-,injured_reserve,"$1,666",new-york-giants,-,2018
"$191,470","$191,470 ",0.11,-,Quadree Henderson,-,-,WR,-,-,injured_reserve,-,new-york-giants,-,2018
"$398,000","$461,137 ",0.26,-,Paul Perkins,-,-,RB,-,-,non_fb_injury,"$63,137",new-york-giants,-,2018
-,"$15,000,000 ",8.45,-,Jason Pierre-Paul,-,-,DE,-,-,dead_cap,"$15,000,000",new-york-giants,-,2018
"$3,191,176","$5,041,176 ",2.84,-,Damon Harrison,-,-,DT,-,-,dead_cap,"$1,600,000",new-york-giants,"$250,000",2018
"$2,397,507","$4,579,184 ",2.58,-,Ereck Flowers,-,-,RT,-,-,dead_cap,"$2,181,677",new-york-giants,-,2018
"$752,493","$3,057,460 ",1.72,-,Eli Apple,-,-,CB,-,-,dead_cap,"$2,304,967",new-york-giants,-,2018
"$125,000","$2,550,000 ",1.44,-,John Jerry,-,-,G,-,-,dead_cap,"$2,400,000",new-york-giants,"$25,000",2018
"$900,000","$2,500,000 ",1.41,-,Patrick Omameh,-,-,G,-,-,dead_cap,"$1,500,000",new-york-giants,"$100,000",2018
-,"$2,000,000 ",1.13,-,Dominique Rodgers-Cromartie,-,-,CB,-,-,dead_cap,"$2,000,000",new-york-giants,-,2018
-,"$1,600,000 ",0.90,-,Dwayne Harris,-,-,WR,-,-,dead_cap,"$1,600,000",new-york-giants,-,2018
"$1,000,000","$1,125,000 ",0.63,"$75,000",Ray-Ray Armstrong,-,-,OLB,-,"$75,000",dead_cap,-,new-york-giants,"$50,000",2018
-,"$1,000,000 ",0.56,-,Brandon Marshall,-,-,WR,-,-,dead_cap,"$1,000,000",new-york-giants,-,2018
-,"$1,000,000 ",0.56,-,Brad Wing,-,-,P,-,-,dead_cap,"$1,000,000",new-york-giants,-,2018
"$790,000","$720,000 ",0.41,-,William Gay,-,-,CB,-,-,dead_cap,"$90,000",new-york-giants,-,2018
"$296,472","$296,472 ",0.17,-,Mike Jordan,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2018
-,"$234,284 ",0.13,-,Darian Thompson,-,-,FS,-,-,dead_cap,"$209,284",new-york-giants,"$25,000",2018
-,"$216,605 ",0.12,-,Davis Webb,-,-,QB,-,-,dead_cap,"$191,605",new-york-giants,"$25,000",2018
"$195,882","$195,882 ",0.11,-,Donte Deayon,-,-,S,-,-,dead_cap,-,new-york-giants,-,2018
"$129,200","$192,892 ",0.11,-,Avery Moss,-,-,DE,-,-,dead_cap,"$63,692",new-york-giants,-,2018
-,"$185,125 ",0.10,-,Owamagbe Odighizuwa,-,-,DE,-,-,dead_cap,"$185,125",new-york-giants,-,2018
"$175,292","$175,292 ",0.10,-,Stacy Coley,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$173,741","$173,741 ",0.10,-,Garrett Dickerson,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2018
"$148,235","$148,235 ",0.08,-,Kaelin Clay,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$129,200","$129,200 ",0.07,-,Robert Martin,-,-,RB,-,-,dead_cap,-,new-york-giants,-,2018
"$129,200","$129,200 ",0.07,-,Victor Salako,-,-,T,-,-,dead_cap,-,new-york-giants,-,2018
"$128,933","$128,933 ",0.07,-,Grant Haley,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2018
"$121,600","$121,600 ",0.07,-,Alonzo Russell,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
-,"$109,899 ",0.06,-,Adam Bisnowaty,-,-,T,-,-,dead_cap,"$109,899",new-york-giants,-,2018
"$101,275","$101,275 ",0.06,-,Shane Smith,-,-,FB,-,-,dead_cap,-,new-york-giants,-,2018
"$98,800","$98,800 ",0.06,-,Jylan Ware,-,-,T,-,-,dead_cap,-,new-york-giants,-,2018
"$92,472","$92,472 ",0.05,-,Thurston Armbrister,-,-,OLB,-,-,dead_cap,-,new-york-giants,-,2018
-,"$90,000 ",0.05,-,Mark Herzlich,-,-,OLB,-,-,dead_cap,"$65,000",new-york-giants,"$25,000",2018
"$84,705","$84,705 ",0.05,-,Quadree Henderson,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$83,600","$83,600 ",0.05,-,Myles Humphrey,-,-,DE,-,-,dead_cap,-,new-york-giants,-,2018
"$83,600","$83,600 ",0.05,-,Ronald Zamort,-,-,CB,-,-,dead_cap,-,new-york-giants,-,2018
"$76,000","$76,000 ",0.04,-,A.J. Howard,-,-,S,-,-,dead_cap,-,new-york-giants,-,2018
-,"$75,000 ",0.04,-,Teddy Williams,-,-,CB,-,-,dead_cap,"$60,000",new-york-giants,"$15,000",2018
"$68,400","$68,400 ",0.04,-,Jhurrell Pressley,-,-,RB,-,-,dead_cap,-,new-york-giants,-,2018
-,"$57,216 ",0.03,-,Mykkele Thompson,-,-,FS,-,-,dead_cap,"$57,216",new-york-giants,-,2018
-,"$50,000 ",0.03,-,Adam Gettis,-,-,G,-,-,dead_cap,"$50,000",new-york-giants,-,2018
"$45,600","$45,600 ",0.03,-,Ukeme Eligwe,-,-,ILB,-,-,dead_cap,-,new-york-giants,-,2018
"$38,000","$38,000 ",0.02,-,Hakeem Valles,-,-,TE,-,-,dead_cap,-,new-york-giants,-,2018
-,"$35,713 ",0.02,-,Jerell Adams,-,-,TE,-,-,dead_cap,"$35,713",new-york-giants,-,2018
"$30,400","$30,400 ",0.02,-,Brian Mihalik,-,-,T,-,-,dead_cap,-,new-york-giants,-,2018
"$28,200","$28,200 ",0.02,-,Jawill Davis,-,-,WR,-,-,dead_cap,-,new-york-giants,-,2018
"$22,800","$22,800 ",0.01,-,Woodrow Hamilton,-,-,DT,-,-,dead_cap,-,new-york-giants,-,2018
"$22,800","$22,800 ",0.01,-,Kenny Ladler,-,-,SS,-,-,dead_cap,-,new-york-giants,-,2018
